	reactome-id	name	species	wp-id
1719	R-HSA-73930	Abasic sugar-phosphate removal via the single-nucleotide replacement pathway	Homo sapiens	
1720	R-HSA-73929	Base-Excision Repair, AP Site Formation	Homo sapiens	WP3399
1721	R-HSA-73927	Depurination	Homo sapiens	
1722	R-HSA-110331	Cleavage of the damaged purine	Homo sapiens	
1723	R-HSA-110330	Recognition and association of DNA glycosylase with site containing an affected purine	Homo sapiens	
1724	R-HSA-73928	Depyrimidination	Homo sapiens	
1725	R-HSA-110329	Cleavage of the damaged pyrimidine 	Homo sapiens	
1726	R-HSA-110328	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	Homo sapiens	
1727	R-HSA-5696398	Nucleotide Excision Repair	Homo sapiens	WP1980
1728	R-HSA-5696399	Global Genome Nucleotide Excision Repair (GG-NER)	Homo sapiens	
1729	R-HSA-5696400	Dual Incision in GG-NER	Homo sapiens	
1730	R-HSA-5696394	DNA Damage Recognition in GG-NER	Homo sapiens	
1731	R-HSA-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	Homo sapiens	
1732	R-HSA-5696395	Formation of Incision Complex in GG-NER	Homo sapiens	
1733	R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Homo sapiens	
1734	R-HSA-6781823	Formation of TC-NER Pre-Incision Complex	Homo sapiens	
1735	R-HSA-6782135	Dual incision in TC-NER	Homo sapiens	
1736	R-HSA-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	Homo sapiens	
1737	R-HSA-5693532	DNA Double-Strand Break Repair	Homo sapiens	
1738	R-HSA-5693606	DNA Double Strand Break Response	Homo sapiens	WP3543
1739	R-HSA-5693548	Sensing of DNA Double Strand Breaks	Homo sapiens	
1740	R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	Homo sapiens	
1741	R-HSA-5693538	Homology Directed Repair	Homo sapiens	
1742	R-HSA-5685939	HDR through MMEJ (alt-NHEJ)	Homo sapiens	WP3570
1743	R-HSA-5693567	HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)	Homo sapiens	WP3567
1744	R-HSA-5685938	HDR through Single Strand Annealing (SSA)	Homo sapiens	
1745	R-HSA-5685942	HDR through Homologous Recombination (HRR)	Homo sapiens	
1746	R-HSA-5693579	Homologous DNA Pairing and Strand Exchange	Homo sapiens	
1747	R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	Homo sapiens	
1748	R-HSA-5693537	Resolution of D-Loop Structures	Homo sapiens	
1749	R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	Homo sapiens	
1750	R-HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	Homo sapiens	
1751	R-HSA-5693607	Processing of DNA double-strand break ends	Homo sapiens	
1752	R-HSA-5693571	Nonhomologous End-Joining (NHEJ)	Homo sapiens	WP3550
1753	R-HSA-73893	DNA Damage Bypass	Homo sapiens	WP1803
1754	R-HSA-110314	Recognition of DNA damage by PCNA-containing replication complex	Homo sapiens	
1755	R-HSA-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	Homo sapiens	
1756	R-HSA-110312	Translesion synthesis by REV1	Homo sapiens	
1757	R-HSA-5655862	Translesion synthesis by POLK	Homo sapiens	
1758	R-HSA-5656121	Translesion synthesis by POLI	Homo sapiens	
1759	R-HSA-5656169	Termination of translesion DNA synthesis	Homo sapiens	
1760	R-HSA-110320	Translesion Synthesis by POLH	Homo sapiens	
1761	R-HSA-5358508	Mismatch Repair	Homo sapiens	WP3381
1762	R-HSA-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	Homo sapiens	
1763	R-HSA-5358606	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	Homo sapiens	
1764	R-HSA-6783310	Fanconi Anemia Pathway	Homo sapiens	WP3569
1765	R-HSA-1474165	Reproduction	Homo sapiens	
1766	R-HSA-1187000	Fertilization	Homo sapiens	WP2697
1767	R-HSA-1300645	Acrosome Reaction	Homo sapiens	
1768	R-HSA-1300652	Sperm:Oocyte Membrane Binding	Homo sapiens	
1769	R-HSA-2534343	Interaction With Cumulus Cells	Homo sapiens	
1770	R-HSA-1300644	Interaction With The Zona Pellucida	Homo sapiens	
1771	R-HSA-1300642	Sperm Motility And Taxes	Homo sapiens	
1772	R-HSA-397014	Muscle contraction	Homo sapiens	
1773	R-HSA-390522	Striated Muscle Contraction	Homo sapiens	WP3795
1774	R-HSA-445355	Smooth Muscle Contraction	Homo sapiens	WP3811
1775	R-HSA-5576891	Cardiac conduction	Homo sapiens	WP3810
1776	R-HSA-5576893	Phase 2 - plateau phase	Homo sapiens	
1777	R-HSA-5578775	Ion homeostasis	Homo sapiens	
1778	R-HSA-5576886	Phase 4 - resting membrane potential	Homo sapiens	
1779	R-HSA-5576894	Phase 1 - inactivation of fast Na+ channels	Homo sapiens	
1780	R-HSA-5576892	Phase 0 - rapid depolarisation	Homo sapiens	
1781	R-HSA-5576890	Phase 3 - rapid repolarisation	Homo sapiens	
1782	R-HSA-5578768	Physiological factors	Homo sapiens	
1783	R-HSA-109582	Hemostasis	Homo sapiens	
1784	R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Homo sapiens	WP1815
1785	R-HSA-983189	Kinesins	Homo sapiens	WP1842
1786	R-HSA-75205	Dissolution of Fibrin Clot	Homo sapiens	WP1802
1787	R-HSA-75892	Platelet Adhesion to exposed collagen	Homo sapiens	WP1883
1788	R-HSA-140877	Formation of Fibrin Clot (Clotting Cascade)	Homo sapiens	WP1818
1789	R-HSA-140837	Intrinsic Pathway of Fibrin Clot Formation	Homo sapiens	
1790	R-HSA-140875	Common Pathway of Fibrin Clot Formation	Homo sapiens	
1791	R-HSA-140834	Extrinsic Pathway of Fibrin Clot Formation	Homo sapiens	
1792	R-HSA-418346	Platelet homeostasis	Homo sapiens	WP1885
1793	R-HSA-418360	Platelet calcium homeostasis	Homo sapiens	
1794	R-HSA-418359	Reduction of cytosolic Ca++ levels	Homo sapiens	
1795	R-HSA-139853	Elevation of cytosolic Ca2+ levels	Homo sapiens	
1796	R-HSA-392154	Nitric oxide stimulates guanylate cyclase	Homo sapiens	
1797	R-HSA-418457	cGMP effects	Homo sapiens	
1798	R-HSA-432142	Platelet sensitization by LDL	Homo sapiens	
1799	R-HSA-392851	Prostacyclin signalling through prostacyclin receptor	Homo sapiens	
1800	R-HSA-76002	Platelet activation, signaling and aggregation	Homo sapiens	
1801	R-HSA-76009	Platelet Aggregation (Plug Formation)	Homo sapiens	WP1884
1802	R-HSA-392023	Adrenaline signalling through Alpha-2 adrenergic receptor	Homo sapiens	
1803	R-HSA-76005	Response to elevated platelet cytosolic Ca2+	Homo sapiens	WP1903
1804	R-HSA-114608	Platelet degranulation 	Homo sapiens	
1805	R-HSA-114516	Disinhibition of SNARE formation	Homo sapiens	
1806	R-HSA-430116	GP1b-IX-V activation signalling	Homo sapiens	WP1823
1807	R-HSA-114604	GPVI-mediated activation cascade	Homo sapiens	WP1826
1808	R-HSA-392518	Signal amplification	Homo sapiens	WP1908
1809	R-HSA-418592	ADP signalling through P2Y purinoceptor 1	Homo sapiens	
1810	R-HSA-392170	ADP signalling through P2Y purinoceptor 12	Homo sapiens	
1811	R-HSA-428930	Thromboxane signalling through TP receptor	Homo sapiens	
1812	R-HSA-456926	Thrombin signalling through proteinase activated receptors (PARs)	Homo sapiens	WP1929
1813	R-HSA-202733	Cell surface interactions at the vascular wall	Homo sapiens	WP1794
1814	R-HSA-210990	PECAM1 interactions	Homo sapiens	
1815	R-HSA-210991	Basigin interactions	Homo sapiens	
1816	R-HSA-210993	Tie2 Signaling	Homo sapiens	
1817	R-HSA-5653656	Vesicle-mediated transport	Homo sapiens	
1818	R-HSA-2173782	Binding and Uptake of Ligands by Scavenger Receptors	Homo sapiens	WP2784
1819	R-HSA-3000497	Scavenging by Class H Receptors	Homo sapiens	
1820	R-HSA-3000484	Scavenging by Class F Receptors	Homo sapiens	
1821	R-HSA-3000480	Scavenging by Class A Receptors	Homo sapiens	
1822	R-HSA-2168880	Scavenging of heme from plasma	Homo sapiens	
1823	R-HSA-3000471	Scavenging by Class B Receptors	Homo sapiens	
1824	R-HSA-199991	Membrane Trafficking	Homo sapiens	
1825	R-HSA-157858	Gap junction trafficking and regulation	Homo sapiens	WP1820
1826	R-HSA-191650	Regulation of gap junction activity	Homo sapiens	
1827	R-HSA-191647	c-src mediated regulation of Cx43 function and closure of gap junctions	Homo sapiens	
1828	R-HSA-190828	Gap junction trafficking	Homo sapiens	
1829	R-HSA-190861	Gap junction assembly	Homo sapiens	
1830	R-HSA-190827	Transport of connexins along the secretory pathway	Homo sapiens	
1831	R-HSA-190872	Transport of connexons to the plasma membrane	Homo sapiens	
1832	R-HSA-190840	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	Homo sapiens	
1833	R-HSA-190704	Oligomerization of connexins into connexons	Homo sapiens	
1834	R-HSA-190873	Gap junction degradation	Homo sapiens	
1835	R-HSA-196025	Formation of annular gap junctions	Homo sapiens	
1836	R-HSA-1445148	Translocation of GLUT4 to the plasma membrane	Homo sapiens	WP2777
1837	R-HSA-8856828	Clathrin-mediated endocytosis	Homo sapiens	
1838	R-HSA-8856825	Cargo recognition for clathrin-mediated endocytosis	Homo sapiens	
1839	R-HSA-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	Homo sapiens	WP3842
1840	R-HSA-6811438	Intra-Golgi traffic	Homo sapiens	
1841	R-HSA-6811440	Retrograde transport at the Trans-Golgi-Network	Homo sapiens	
1842	R-HSA-8856688	Golgi-to-ER retrograde transport	Homo sapiens	
1843	R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	Homo sapiens	
1844	R-HSA-6811436	COPI-independent Golgi-to-ER retrograde traffic	Homo sapiens	
1845	R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	Homo sapiens	
1846	R-HSA-199992	trans-Golgi Network Vesicle Budding	Homo sapiens	WP3578
1847	R-HSA-421837	Clathrin derived vesicle budding	Homo sapiens	
1848	R-HSA-432720	Lysosome Vesicle Biogenesis	Homo sapiens	
1849	R-HSA-432722	Golgi Associated Vesicle Biogenesis	Homo sapiens	
1850	R-HSA-917729	Endosomal Sorting Complex Required For Transport (ESCRT)	Homo sapiens	WP3575
1851	R-HSA-1640170	Cell Cycle	Homo sapiens	
1852	R-HSA-69620	Cell Cycle Checkpoints	Homo sapiens	WP1775
1853	R-HSA-69618	Mitotic Spindle Checkpoint	Homo sapiens	
1854	R-HSA-141424	Amplification of signal from the kinetochores	Homo sapiens	
1855	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	Homo sapiens	
1856	R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	Homo sapiens	
1857	R-HSA-141405	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	Homo sapiens	
1858	R-HSA-141430	Inactivation of APC/C via direct inhibition of the APC/C complex	Homo sapiens	
1859	R-HSA-141430	Inactivation of APC/C via direct inhibition of the APC/C complex	Homo sapiens	
1860	R-HSA-69481	G2/M Checkpoints	Homo sapiens	
1861	R-HSA-69478	G2/M DNA replication checkpoint	Homo sapiens	
1862	R-HSA-176187	Activation of ATR in response to replication stress	Homo sapiens	
1863	R-HSA-69473	G2/M DNA damage checkpoint	Homo sapiens	
1864	R-HSA-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	Homo sapiens	
1865	R-HSA-69615	G1/S DNA Damage Checkpoints	Homo sapiens	
1866	R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	Homo sapiens	
1867	R-HSA-69563	p53-Dependent G1 DNA Damage Response	Homo sapiens	
1868	R-HSA-69541	Stabilization of p53	Homo sapiens	
1869	R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	Homo sapiens	
1870	R-HSA-69560	Transcriptional activation of p53 responsive genes  	Homo sapiens	
1871	R-HSA-69895	Transcriptional  activation of  cell cycle inhibitor p21 	Homo sapiens	
1872	R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	Homo sapiens	
1873	R-HSA-69610	p53-Independent DNA Damage Response	Homo sapiens	
1874	R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	Homo sapiens	
1875	R-HSA-1500620	Meiosis	Homo sapiens	
1876	R-HSA-912446	Meiotic recombination	Homo sapiens	WP2698
1877	R-HSA-1221632	Meiotic synapsis	Homo sapiens	WP2731
1878	R-HSA-73886	Chromosome Maintenance	Homo sapiens	
1879	R-HSA-774815	Nucleosome assembly	Homo sapiens	WP1874
1880	R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	Homo sapiens	
1881	R-HSA-157579	Telomere Maintenance	Homo sapiens	WP1928
1882	R-HSA-180786	Extension of Telomeres	Homo sapiens	
1883	R-HSA-171319	Telomere Extension By Telomerase	Homo sapiens	
1884	R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	Homo sapiens	
1885	R-HSA-174411	Polymerase switching on the C-strand of the telomere	Homo sapiens	
1886	R-HSA-174430	Telomere C-strand synthesis initiation	Homo sapiens	
1887	R-HSA-174414	Processive synthesis on the C-strand of the telomere	Homo sapiens	
1888	R-HSA-174437	Removal of the Flap Intermediate from the C-strand	Homo sapiens	
1889	R-HSA-171306	Packaging Of Telomere Ends	Homo sapiens	
1890	R-HSA-69278	Cell Cycle, Mitotic	Homo sapiens	
1891	R-HSA-453279	Mitotic G1-G1/S phases	Homo sapiens	
1892	R-HSA-1538133	G0 and Early G1	Homo sapiens	
1893	R-HSA-69206	G1/S Transition	Homo sapiens	
1894	R-HSA-69205	G1/S-Specific Transcription	Homo sapiens	
1895	R-HSA-113510	E2F mediated regulation of DNA replication	Homo sapiens	
1896	R-HSA-113507	E2F-enabled inhibition of pre-replication complex formation	Homo sapiens	
1897	R-HSA-113501	Inhibition of replication initiation of damaged DNA by RB1/E2F1	Homo sapiens	
1898	R-HSA-69202	Cyclin E associated events during G1/S transition 	Homo sapiens	
1899	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	Homo sapiens	
1900	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	Homo sapiens	
1901	R-HSA-69200	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	Homo sapiens	
1902	R-HSA-68962	Activation of the pre-replicative complex	Homo sapiens	
1903	R-HSA-68962	Activation of the pre-replicative complex	Homo sapiens	
1904	R-HSA-68962	Activation of the pre-replicative complex	Homo sapiens	
1905	R-HSA-69236	G1 Phase	Homo sapiens	
1906	R-HSA-69231	Cyclin D associated events in G1	Homo sapiens	
1907	R-HSA-453274	Mitotic G2-G2/M phases	Homo sapiens	
1908	R-HSA-69275	G2/M Transition	Homo sapiens	
1909	R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	Homo sapiens	
1910	R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	Homo sapiens	
1911	R-HSA-8854521	Interaction between PHLDA1 and AURKA	Homo sapiens	
1912	R-HSA-8854518	AURKA Activation by TPX2	Homo sapiens	
1913	R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	Homo sapiens	
1914	R-HSA-156711	Polo-like kinase mediated events	Homo sapiens	
1915	R-HSA-157881	Cyclin B2 mediated events	Homo sapiens	
1916	R-HSA-380287	Centrosome maturation	Homo sapiens	
1917	R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	Homo sapiens	
1918	R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	Homo sapiens	
1919	R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	Homo sapiens	
1920	R-HSA-380259	Loss of Nlp from mitotic centrosomes	Homo sapiens	
1921	R-HSA-69273	Cyclin A/B1 associated events during G2/M transition	Homo sapiens	
1922	R-HSA-170145	Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	Homo sapiens	
1923	R-HSA-68911	G2 Phase	Homo sapiens	
1924	R-HSA-68886	M Phase	Homo sapiens	
1925	R-HSA-2555396	Mitotic Metaphase and Anaphase	Homo sapiens	WP2757
1926	R-HSA-68881	Mitotic Metaphase/Anaphase Transition	Homo sapiens	
1927	R-HSA-68882	Mitotic Anaphase	Homo sapiens	
1928	R-HSA-2467813	Separation of Sister Chromatids	Homo sapiens	
1929	R-HSA-2995410	Nuclear Envelope Reassembly	Homo sapiens	
1930	R-HSA-2995383	Initiation of Nuclear Envelope Reformation	Homo sapiens	
1931	R-HSA-68884	Mitotic Telophase/Cytokinesis	Homo sapiens	
1932	R-HSA-2470946	Cohesin Loading onto Chromatin	Homo sapiens	
1933	R-HSA-68877	Mitotic Prometaphase	Homo sapiens	WP2652
1934	R-HSA-2514853	Condensation of Prometaphase Chromosomes	Homo sapiens	
1935	R-HSA-2500257	Resolution of Sister Chromatid Cohesion	Homo sapiens	
1936	R-HSA-68875	Mitotic Prophase	Homo sapiens	WP2654
1937	R-HSA-2299718	Condensation of Prophase Chromosomes	Homo sapiens	
1938	R-HSA-2465910	MASTL Facilitates Mitotic Progression	Homo sapiens	
1939	R-HSA-2980766	Nuclear Envelope Breakdown	Homo sapiens	
1940	R-HSA-3301854	Nuclear Pore Complex (NPC) Disassembly	Homo sapiens	
1941	R-HSA-2980767	Activation of NIMA Kinases NEK9, NEK6, NEK7	Homo sapiens	
1942	R-HSA-4419969	Depolymerisation of the Nuclear Lamina	Homo sapiens	
1943	R-HSA-2993913	Clearance of Nuclear Envelope Membranes from Chromatin	Homo sapiens	
1944	R-HSA-162658	Golgi Cisternae Pericentriolar Stack Reorganization	Homo sapiens	
1945	R-HSA-453276	Regulation of mitotic cell cycle	Homo sapiens	
1946	R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	Homo sapiens	
1947	R-HSA-176407	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	Homo sapiens	
1948	R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	Homo sapiens	
1949	R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	Homo sapiens	
1950	R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	Homo sapiens	
1951	R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	Homo sapiens	
1952	R-HSA-176417	Phosphorylation of Emi1	Homo sapiens	
1953	R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	Homo sapiens	
1954	R-HSA-176412	Phosphorylation of the APC/C	Homo sapiens	
1955	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	Homo sapiens	
1956	R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	Homo sapiens	
1957	R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	Homo sapiens	
1958	R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	Homo sapiens	
1959	R-HSA-179409	APC-Cdc20 mediated degradation of Nek2A	Homo sapiens	
1960	R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Homo sapiens	
1961	R-HSA-69304	Regulation of DNA replication	Homo sapiens	WP1898
1962	R-HSA-69304	Regulation of DNA replication	Homo sapiens	WP1898
1963	R-HSA-69300	Removal of licensing factors from origins	Homo sapiens	
1964	R-HSA-69300	Removal of licensing factors from origins	Homo sapiens	
1965	R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	Homo sapiens	
1966	R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	Homo sapiens	
1967	R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	Homo sapiens	
1968	R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	Homo sapiens	
1969	R-HSA-68949	Orc1 removal from chromatin	Homo sapiens	
1970	R-HSA-68949	Orc1 removal from chromatin	Homo sapiens	
1971	R-HSA-68949	Orc1 removal from chromatin	Homo sapiens	
1972	R-HSA-68949	Orc1 removal from chromatin	Homo sapiens	
1973	R-HSA-69298	Association of licensing factors with the pre-replicative complex	Homo sapiens	
1974	R-HSA-69298	Association of licensing factors with the pre-replicative complex	Homo sapiens	
1975	R-HSA-69242	S Phase	Homo sapiens	WP2772
1976	R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	Homo sapiens	
1977	R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	Homo sapiens	
1978	R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	Homo sapiens	
1979	R-HSA-2468052	Establishment of Sister Chromatid Cohesion	Homo sapiens	
1980	R-HSA-69239	Synthesis of DNA	Homo sapiens	WP1925
1981	R-HSA-69239	Synthesis of DNA	Homo sapiens	WP1925
1982	R-HSA-69052	Switching of origins to a post-replicative state	Homo sapiens	
1983	R-HSA-69052	Switching of origins to a post-replicative state	Homo sapiens	
1984	R-HSA-69190	DNA strand elongation	Homo sapiens	
1985	R-HSA-69190	DNA strand elongation	Homo sapiens	
1986	R-HSA-176974	Unwinding of DNA	Homo sapiens	
1987	R-HSA-176974	Unwinding of DNA	Homo sapiens	
1988	R-HSA-69186	Lagging Strand Synthesis	Homo sapiens	
1989	R-HSA-69186	Lagging Strand Synthesis	Homo sapiens	
1990	R-HSA-69183	Processive synthesis on the lagging strand	Homo sapiens	
1991	R-HSA-69183	Processive synthesis on the lagging strand	Homo sapiens	
1992	R-HSA-69166	Removal of the Flap Intermediate	Homo sapiens	
1993	R-HSA-69166	Removal of the Flap Intermediate	Homo sapiens	
1994	R-HSA-69091	Polymerase switching	Homo sapiens	
1995	R-HSA-69091	Polymerase switching	Homo sapiens	
1996	R-HSA-69091	Polymerase switching	Homo sapiens	
1997	R-HSA-69091	Polymerase switching	Homo sapiens	
1998	R-HSA-69109	Leading Strand Synthesis	Homo sapiens	
1999	R-HSA-69109	Leading Strand Synthesis	Homo sapiens	
2000	R-HSA-68952	DNA replication initiation	Homo sapiens	
2001	R-HSA-68952	DNA replication initiation	Homo sapiens	
2002	R-HSA-68874	M/G1 Transition	Homo sapiens	
2003	R-HSA-68874	M/G1 Transition	Homo sapiens	
2004	R-HSA-69002	DNA Replication Pre-Initiation	Homo sapiens	
2005	R-HSA-69002	DNA Replication Pre-Initiation	Homo sapiens	
2006	R-HSA-68867	Assembly of the pre-replicative complex	Homo sapiens	
2007	R-HSA-68867	Assembly of the pre-replicative complex	Homo sapiens	
2008	R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	Homo sapiens	
2009	R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	Homo sapiens	
2010	R-HSA-68689	CDC6 association with the ORC:origin complex	Homo sapiens	
2011	R-HSA-68689	CDC6 association with the ORC:origin complex	Homo sapiens	
2012	R-HSA-68616	Assembly of the ORC complex at the origin of replication	Homo sapiens	
2013	R-HSA-68616	Assembly of the ORC complex at the origin of replication	Homo sapiens	
2014	R-HSA-1266738	Developmental Biology	Homo sapiens	
2015	R-HSA-452723	Transcriptional regulation of pluripotent stem cells	Homo sapiens	WP2821
2016	R-HSA-2892247	POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	Homo sapiens	WP3333
2017	R-HSA-2892245	POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation	Homo sapiens	WP3382
2018	R-HSA-1181150	Signaling by NODAL	Homo sapiens	WP2675
2019	R-HSA-1433617	Regulation of signaling by NODAL	Homo sapiens	
2020	R-HSA-6805567	Keratinization	Homo sapiens	
2021	R-HSA-6809371	Formation of the cornified envelope	Homo sapiens	
2022	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	Homo sapiens	WP2751
2023	R-HSA-186712	Regulation of beta-cell development	Homo sapiens	WP3513
2024	R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	Homo sapiens	
2025	R-HSA-210747	Regulation of gene expression in early pancreatic precursor cells	Homo sapiens	
2026	R-HSA-210745	Regulation of gene expression in beta cells	Homo sapiens	
2027	R-HSA-211163	AKT-mediated inactivation of FOXO1A	Homo sapiens	
2028	R-HSA-210746	Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells	Homo sapiens	
2029	R-HSA-5619507	Activation of HOX genes during differentiation	Homo sapiens	
2030	R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	Homo sapiens	WP3813
2031	R-HSA-422475	Axon guidance	Homo sapiens	
2032	R-HSA-8853659	RET signaling	Homo sapiens	
2033	R-HSA-373760	L1CAM interactions	Homo sapiens	WP1843
2034	R-HSA-445095	Interaction between L1 and Ankyrins	Homo sapiens	
2035	R-HSA-447041	CHL1 interactions	Homo sapiens	
2036	R-HSA-447043	Neurofascin interactions	Homo sapiens	
2037	R-HSA-447038	NrCAM interactions	Homo sapiens	
2038	R-HSA-445144	Signal transduction by L1	Homo sapiens	
2039	R-HSA-437239	Recycling pathway of L1	Homo sapiens	
2040	R-HSA-376176	Signaling by Robo receptor	Homo sapiens	WP1918
2041	R-HSA-428890	Role of Abl in Robo-Slit signaling	Homo sapiens	
2042	R-HSA-428542	Regulation of Commissural axon pathfinding by Slit and Robo	Homo sapiens	
2043	R-HSA-428540	Activation of Rac	Homo sapiens	
2044	R-HSA-428543	Inactivation of Cdc42 and Rac	Homo sapiens	
2045	R-HSA-375165	NCAM signaling for neurite out-growth	Homo sapiens	WP1866
2046	R-HSA-419037	NCAM1 interactions	Homo sapiens	
2047	R-HSA-2682334	EPH-Ephrin signaling	Homo sapiens	WP3309
2048	R-HSA-3928665	EPH-ephrin mediated repulsion of cells	Homo sapiens	
2049	R-HSA-3928664	Ephrin signaling	Homo sapiens	
2050	R-HSA-3928663	EPHA-mediated growth cone collapse	Homo sapiens	
2051	R-HSA-3928662	EPHB-mediated forward signaling	Homo sapiens	
2052	R-HSA-373755	Semaphorin interactions	Homo sapiens	WP1907
2053	R-HSA-399955	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	Homo sapiens	
2054	R-HSA-399954	Sema3A PAK dependent Axon repulsion	Homo sapiens	
2055	R-HSA-399956	CRMPs in Sema3A signaling	Homo sapiens	
2056	R-HSA-400685	Sema4D in semaphorin signaling	Homo sapiens	
2057	R-HSA-416550	Sema4D mediated inhibition of cell attachment and migration	Homo sapiens	
2058	R-HSA-416572	Sema4D induced cell migration and growth-cone collapse	Homo sapiens	
2059	R-HSA-416700	Other semaphorin interactions	Homo sapiens	
2060	R-HSA-373752	Netrin-1 signaling	Homo sapiens	WP1868
2061	R-HSA-418885	DCC mediated attractive signaling	Homo sapiens	
2062	R-HSA-418890	Role of second messengers in netrin-1 signaling	Homo sapiens	
2063	R-HSA-418886	Netrin mediated repulsion signals	Homo sapiens	
2064	R-HSA-525793	Myogenesis	Homo sapiens	WP1865
2065	R-HSA-375170	CDO in myogenesis	Homo sapiens	
2066	R-HSA-5682910	LGI-ADAM interactions	Homo sapiens	WP3392
2067	R-HSA-69306	DNA Replication	Homo sapiens	
2068	R-HSA-5357801	Programmed Cell Death	Homo sapiens	
2069	R-HSA-109581	Apoptosis	Homo sapiens	
2070	R-HSA-5357769	Caspase activation via extrinsic apoptotic signalling pathway	Homo sapiens	
2071	R-HSA-140534	Ligand-dependent caspase activation	Homo sapiens	WP3358
2072	R-HSA-69416	Dimerization of procaspase-8	Homo sapiens	
2073	R-HSA-3371378	Regulation by c-FLIP	Homo sapiens	
2074	R-HSA-418889	Ligand-independent caspase activation via DCC	Homo sapiens	WP3317
2075	R-HSA-169911	Regulation of Apoptosis	Homo sapiens	WP1896
